timestamp,city,province,city_source,latitude,longitude,aqi,pm25,pm10,o3,no2,so2,co,nh3,temperature,humidity,pressure,wind_speed,wind_direction,visibility,weather_condition,source,status
2025-06-23 16:26:50,Tay Ninh,Tay Ninh,Tay Ninh (openweathermap),11.31,106.0983,2,12.8,16.39,12.08,13.23,3.74,472.98,3.23,27.11,75.0,1009.0,4.54,253.0,10000.0,Clouds,openweathermap,
2025-06-23 16:26:49,Ben Tre,Ben Tre,Ben Tre (openweathermap),10.2431,106.3756,1,6.31,9.75,28.14,5.94,1.04,249.67,1.59,26.32,90.0,1009.0,2.07,245.0,10000.0,Clouds,openweathermap,
2025-06-23 16:26:48,Tan An,Long An,Tan An (openweathermap),10.5439,106.4108,2,11.58,15.82,19.3,10.84,1.79,411.31,2.73,27.06,83.0,1009.0,3.62,249.0,10000.0,Clouds,openweathermap,
2025-06-23 16:26:47,Di An,Binh Duong,Di An (openweathermap),10.9069,106.7722,2,18.32,23.46,8.03,17.94,3.82,617.69,4.23,27.34,80.0,1009.0,3.47,243.0,10000.0,Clouds,openweathermap,
2025-06-23 16:26:46,Phu Quoc,Kien Giang,Phu Quoc (openweathermap),10.2897,103.984,1,0.91,2.15,36.51,0.32,0.12,76.37,0.02,25.42,90.0,1010.0,6.39,286.0,5612.0,Clouds,openweathermap,
2025-06-23 16:26:45,Ha Tien,Kien Giang,Ha Tien (openweathermap),10.3831,104.4881,1,0.83,2.19,36.92,0.24,0.08,76.38,0.02,26.3,83.0,1009.0,8.23,268.0,10000.0,Clouds,openweathermap,
2025-06-23 16:26:44,Chau Doc,An Giang,Chau Doc (openweathermap),10.7011,105.1119,1,0.79,1.92,35.79,0.23,0.1,75.39,0.01,25.83,86.0,1009.0,3.63,238.0,10000.0,Clouds,openweathermap,
2025-06-23 16:26:42,Ca Mau,Ca Mau,Ca Mau (openweathermap),9.1767,105.1525,1,2.34,3.91,45.0,0.26,0.12,94.72,0.1,24.85,91.0,1010.0,1.53,251.0,10000.0,Rain,openweathermap,
2025-06-23 16:26:41,Bac Lieu,Bac Lieu,Bac Lieu (openweathermap),9.2847,105.7244,1,1.86,3.93,43.71,0.25,0.09,95.01,0.12,26.06,87.0,1010.0,3.6,257.0,10000.0,Clouds,openweathermap,
2025-06-23 16:26:40,Soc Trang,Soc Trang,Soc Trang (openweathermap),9.6025,105.9803,1,2.15,5.0,39.09,1.1,0.28,111.13,0.49,25.56,92.0,1009.0,2.28,244.0,10000.0,Clouds,openweathermap,
2025-06-23 16:26:39,Tra Vinh,Tra Vinh,Tra Vinh (openweathermap),9.9514,106.3431,1,2.05,4.95,38.46,1.47,0.32,109.64,0.5,25.73,92.0,1009.0,2.21,253.0,10000.0,Clouds,openweathermap,
2025-06-23 16:26:38,Vinh Long,Vinh Long,Vinh Long (openweathermap),10.2397,105.9722,1,4.39,7.29,29.06,4.33,0.86,200.84,1.48,25.83,95.0,1009.0,2.54,247.0,10000.0,Clouds,openweathermap,
2025-06-23 16:26:37,Sa Dec,Dong Thap,Sa Dec (openweathermap),10.2922,105.7592,1,3.43,6.05,29.53,3.53,0.78,176.41,1.42,25.73,96.0,1009.0,3.04,247.0,10000.0,Clouds,openweathermap,
2025-06-23 16:26:36,Cao Lanh,Dong Thap,Cao Lanh (openweathermap),10.4592,105.6325,1,3.51,5.77,28.1,3.96,0.78,187.9,1.37,25.79,93.0,1009.0,3.32,238.0,10000.0,Clouds,openweathermap,
2025-06-23 16:26:35,Tuy Hoa,Phu Yen,Tuy Hoa (openweathermap),13.0833,109.3,1,3.32,4.11,8.73,5.22,0.54,258.24,0.56,26.72,78.0,1007.0,4.74,254.0,10000.0,Clouds,openweathermap,
2025-06-23 16:26:34,Quang Ngai,Quang Ngai,Quang Ngai (openweathermap),15.1194,108.7922,1,2.5,2.82,14.33,2.72,0.34,200.49,0.62,25.34,91.0,1007.0,1.6,248.0,10000.0,Clouds,openweathermap,
2025-06-23 16:26:33,Tam Ky,Quang Nam,Tam Ky (openweathermap),15.5736,108.4736,1,2.58,2.98,10.89,2.8,0.33,195.51,0.73,25.87,89.0,1007.0,1.69,233.0,10000.0,Clouds,openweathermap,
2025-06-23 16:26:31,Hoi An,Quang Nam,Hoi An (openweathermap),15.8801,108.338,1,4.22,4.91,6.41,3.82,0.49,237.94,1.11,26.34,84.0,1007.0,2.55,237.0,10000.0,Clouds,openweathermap,
2025-06-23 16:26:30,Dong Ha,Quang Tri,Dong Ha (openweathermap),16.8167,107.1,1,3.37,4.1,4.44,1.33,0.21,202.82,0.74,26.15,87.0,1006.0,2.23,214.0,10000.0,Clouds,openweathermap,
