timestamp,city,province,city_source,latitude,longitude,aqi,pm25,pm10,o3,no2,so2,co,nh3,temperature,humidity,pressure,wind_speed,wind_direction,visibility,weather_condition,source,status
2025-06-27 20:26:06,Hai Phong,Hai Phong,Hai Phong (openweathermap),20.8449,106.6881,4,52.07,57.7,56.95,9.27,3.15,609.76,5.71,29.11,84.0,1004.0,3.54,127.0,10000.0,Clouds,openweathermap,
2025-06-27 20:26:05,Can Tho,Can Tho,Can Tho (openweathermap),10.0452,105.7469,2,13.86,16.54,47.21,4.32,1.11,301.8,1.67,26.47,92.0,1008.0,2.79,270.0,10000.0,Clouds,openweathermap,
2025-06-27 20:26:04,Da Nang,Da Nang,Da Nang (openweathermap),16.0544,108.2022,1,5.12,5.61,3.76,2.51,0.26,200.24,0.3,26.87,93.0,1006.0,2.94,219.0,10000.0,Clouds,openweathermap,
2025-06-27 20:26:02,Hanoi,Hanoi,Hanoi (openweathermap),21.0285,105.8542,3,28.6,33.46,8.88,9.33,2.46,608.29,4.88,28.4,84.0,1004.0,4.66,127.0,10000.0,Rain,openweathermap,
2025-06-27 20:26:01,Ho Chi Minh City,Ho Chi Minh,Ho Chi Minh City (openweathermap),10.8231,106.6297,3,44.67,53.4,8.51,28.33,6.25,1216.7,8.77,27.45,83.0,1007.0,3.48,252.0,10000.0,Clouds,openweathermap,
2025-06-27 20:25:58,Can Tho,Can Tho,Can Tho (waqi),10.0452,105.7469,28,21.0,28.0,11.0,34.0,,10.0,,,,,,,,,waqi,success
2025-06-27 20:25:58,Da Nang,Da Nang,Da Nang (waqi),16.0544,108.2022,59,34.0,59.0,,,,,,,,,,,,,waqi,success
2025-06-27 20:25:58,Hai Phong,Hai Phong,Hai Phong (waqi),20.8449,106.6881,24,24.0,23.0,,,22.0,,,,,,,,,,waqi,success
2025-06-27 20:25:58,Hanoi,Hanoi,Hanoi (waqi),21.0285,105.8542,73,73.0,57.0,11.0,21.0,10.0,11.0,,,,,,,,,waqi,success
2025-06-27 20:25:57,Ho Chi Minh City,Ho Chi Minh,Ho Chi Minh City (waqi),10.8231,106.6297,40,13.0,40.0,,21.0,,,,,,,,,,,waqi,success
