timestamp,city,province,city_source,latitude,longitude,aqi,pm25,pm10,o3,no2,so2,co,nh3,temperature,humidity,pressure,wind_speed,wind_direction,visibility,weather_condition,source,status
2025-06-15 17:01:45,Tay Ninh,Tay Ninh,Tay Ninh (openweathermap),11.31,106.0983,1,8.18,9.95,35.94,8.59,3.0,349.82,3.03,33.81,62.0,1005.0,1.82,273.0,10000.0,Clouds,openweathermap,
2025-06-15 17:01:44,Ben Tre,Ben Tre,Ben Tre (openweathermap),10.2431,106.3756,1,7.13,9.43,41.02,5.09,1.03,271.43,2.01,30.16,68.0,1005.0,2.66,262.0,10000.0,Clouds,openweathermap,
2025-06-15 17:01:42,Tan An,Long An,Tan An (openweathermap),10.5439,106.4108,2,14.37,17.45,32.08,10.5,2.09,468.95,4.26,31.1,65.0,1005.0,3.75,240.0,10000.0,Clouds,openweathermap,
2025-06-15 17:01:41,Di An,Binh Duong,Di An (openweathermap),10.9069,106.7722,3,29.45,34.28,18.68,18.78,5.07,899.13,8.99,33.19,66.0,1005.0,4.63,280.0,10000.0,Clouds,openweathermap,
2025-06-15 17:01:40,Phu Quoc,Kien Giang,Phu Quoc (openweathermap),10.2897,103.984,2,6.67,9.12,60.6,0.32,0.17,152.76,0.0,29.75,74.0,1007.0,3.09,240.0,9000.0,Clouds,openweathermap,
2025-06-15 17:01:38,Ha Tien,Kien Giang,Ha Tien (openweathermap),10.3831,104.4881,1,5.56,8.33,59.87,0.22,0.1,147.67,0.0,29.73,73.0,1006.0,6.91,238.0,10000.0,Clouds,openweathermap,
2025-06-15 17:01:37,Chau Doc,An Giang,Chau Doc (openweathermap),10.7011,105.1119,1,4.55,6.88,56.58,0.18,0.07,139.05,0.0,31.81,62.0,1005.0,6.27,233.0,10000.0,Clouds,openweathermap,
2025-06-15 17:01:36,Ca Mau,Ca Mau,Ca Mau (openweathermap),9.1767,105.1525,1,2.8,5.33,46.98,0.21,0.12,104.25,0.0,30.82,64.0,1006.0,3.93,280.0,10000.0,Clouds,openweathermap,
2025-06-15 17:01:35,Bac Lieu,Bac Lieu,Bac Lieu (openweathermap),9.2847,105.7244,1,2.53,5.26,47.73,0.25,0.1,108.42,0.07,29.85,73.0,1006.0,5.22,202.0,10000.0,Clouds,openweathermap,
2025-06-15 17:01:33,Soc Trang,Soc Trang,Soc Trang (openweathermap),9.6025,105.9803,1,2.89,5.27,48.29,0.8,0.22,128.58,0.38,31.02,67.0,1006.0,3.01,249.0,10000.0,Clouds,openweathermap,
2025-06-15 17:01:32,Tra Vinh,Tra Vinh,Tra Vinh (openweathermap),9.9514,106.3431,1,3.11,5.19,49.7,1.13,0.31,137.42,0.49,29.83,73.0,1005.0,2.29,268.0,10000.0,Clouds,openweathermap,
2025-06-15 17:01:31,Vinh Long,Vinh Long,Vinh Long (openweathermap),10.2397,105.9722,1,4.9,6.71,44.02,3.29,0.68,212.26,1.51,30.42,69.0,1006.0,4.34,249.0,10000.0,Clouds,openweathermap,
2025-06-15 17:01:30,Sa Dec,Dong Thap,Sa Dec (openweathermap),10.2922,105.7592,1,3.79,5.35,45.51,2.39,0.5,182.79,1.27,31.97,68.0,1006.0,5.4,243.0,10000.0,Rain,openweathermap,
2025-06-15 17:01:28,Cao Lanh,Dong Thap,Cao Lanh (openweathermap),10.4592,105.6325,1,4.33,5.83,45.41,2.76,0.56,200.47,1.45,31.25,67.0,1006.0,5.18,234.0,10000.0,Rain,openweathermap,
2025-06-15 17:01:27,Tuy Hoa,Phu Yen,Tuy Hoa (openweathermap),13.0833,109.3,1,6.37,7.4,16.67,6.4,1.24,304.84,1.9,31.1,70.0,1004.0,3.97,139.0,10000.0,Clouds,openweathermap,
